c0,23
c1,23
c2,23
c3,23
c4,23
c5,23
c6,23
c12,23
c13,23
c17,23
c18,23
c19,23
c20,23
c22,23
c23,23
c24,23
c25,23
c26,23
c27,23
c28,23
c29,23
c30,23
c31,23
c7,32
c8,32
c9,32
c10,32
c11,32
c14,32
c15,32
c16,32
c21,32
