c0,1
c16,2
c1,9
c14,9
c15,9
c17,9
c18,9
c19,9
c20,9
c2,11
c10,11
c3,21
c4,21
c5,21
c6,21
c7,21
c8,21
c9,21
c11,21
c12,21
c13,21
